timestamp_ms, ax_mps2, ay_mps2, az_mps2, gx_rads, gy_rads, gz_rads, temp_c
5661,0.249,-0.469,10.146,-0.011,0.004,-0.027,26.344
5671,0.211,-0.498,10.174,-0.012,0.005,-0.027,26.344
5681,0.187,-0.512,10.155,-0.013,0.006,-0.026,26.414
5691,0.167,-0.512,9.949,-0.012,0.009,-0.026,26.414
5701,0.196,-0.502,10.045,-0.012,0.006,-0.027,26.371
5711,0.244,-0.498,10.150,-0.012,0.005,-0.027,26.371
5721,0.287,-0.502,10.074,-0.012,0.005,-0.026,26.395
5731,0.301,-0.479,10.107,-0.011,0.005,-0.027,26.395
5741,0.297,-0.474,10.141,-0.012,0.007,-0.027,26.340
5751,0.278,-0.488,10.059,-0.012,0.007,-0.028,26.340
5761,0.230,-0.474,10.016,-0.011,0.006,-0.027,26.355
5771,0.239,-0.493,10.088,-0.012,0.005,-0.027,26.355
5781,0.239,-0.493,10.102,-0.012,0.005,-0.027,26.348
5791,0.206,-0.502,10.102,-0.012,0.004,-0.026,26.348
5801,0.163,-0.512,10.136,-0.012,0.005,-0.027,26.332
5811,0.153,-0.536,10.146,-0.012,0.006,-0.027,26.332
5821,0.187,-0.498,10.040,-0.011,0.007,-0.026,26.371
5831,0.201,-0.512,10.031,-0.011,0.005,-0.027,26.371
5841,0.206,-0.517,10.079,-0.012,0.005,-0.027,26.355
5851,0.263,-0.502,10.088,-0.012,0.005,-0.027,26.355
5861,0.278,-0.488,10.098,-0.011,0.004,-0.027,26.387
5871,0.287,-0.488,10.083,-0.011,0.005,-0.027,26.387
5881,0.249,-0.474,10.098,-0.012,0.006,-0.027,26.336
5901,0.215,-0.455,10.088,-0.012,0.006,-0.026,26.332
5911,0.187,-0.459,10.088,-0.012,0.005,-0.026,26.359
5921,0.196,-0.479,10.102,-0.012,0.005,-0.027,26.359
5931,0.191,-0.507,10.107,-0.013,0.006,-0.027,26.379
5941,0.187,-0.531,10.102,-0.012,0.006,-0.027,26.379
5951,0.191,-0.541,10.083,-0.012,0.005,-0.027,26.375
5961,0.215,-0.526,10.088,-0.013,0.006,-0.027,26.375
5971,0.211,-0.550,10.136,-0.012,0.006,-0.026,26.391
5981,0.215,-0.541,10.050,-0.012,0.007,-0.027,26.391
5991,0.244,-0.526,10.107,-0.012,0.005,-0.027,26.324
6001,0.301,-0.502,10.098,-0.013,0.006,-0.027,26.324
6011,0.287,-0.474,10.074,-0.012,0.006,-0.026,26.332
6021,0.273,-0.469,10.136,-0.012,0.005,-0.027,26.332
6031,0.225,-0.464,10.074,-0.012,0.005,-0.027,26.352
6041,0.239,-0.455,10.083,-0.012,0.006,-0.028,26.352
6051,0.206,-0.440,10.098,-0.012,0.005,-0.028,26.371
6061,0.177,-0.469,10.122,-0.013,0.004,-0.027,26.371
6071,0.187,-0.455,10.098,-0.013,0.005,-0.027,26.340
6081,0.182,-0.483,10.069,-0.013,0.005,-0.026,26.340
6091,0.220,-0.493,10.107,-0.013,0.004,-0.027,26.336
6101,0.230,-0.502,10.098,-0.013,0.005,-0.027,26.336
6111,0.258,-0.517,10.093,-0.013,0.005,-0.027,26.348
6121,0.249,-0.555,10.093,-0.013,0.006,-0.027,26.348
6131,0.244,-0.565,10.088,-0.012,0.005,-0.028,26.398
6141,0.254,-0.536,10.083,-0.012,0.006,-0.027,26.398
6151,0.230,-0.522,10.045,-0.012,0.005,-0.027,26.332
6161,0.220,-0.493,10.064,-0.012,0.004,-0.027,26.332
6171,0.206,-0.493,10.117,-0.013,0.005,-0.027,26.359
6181,0.211,-0.502,10.126,-0.012,0.005,-0.027,26.359
6191,0.225,-0.469,10.098,-0.012,0.006,-0.024,26.367
6201,0.215,-0.450,10.069,-0.012,0.006,-0.026,26.367
6211,0.249,-0.455,10.069,-0.012,0.005,-0.028,26.344
6221,0.244,-0.464,10.098,-0.012,0.005,-0.028,26.344
6231,0.239,-0.493,10.079,-0.012,0.006,-0.026,26.336
6241,0.249,-0.502,10.064,-0.013,0.006,-0.027,26.336
6251,0.258,-0.502,10.122,-0.012,0.005,-0.027,26.379
6261,0.234,-0.502,10.069,-0.012,0.006,-0.026,26.379
6271,0.234,-0.522,10.093,-0.012,0.004,-0.026,26.293
6281,0.215,-0.522,10.122,-0.012,0.006,-0.027,26.293
6291,0.215,-0.526,10.050,-0.012,0.005,-0.027,26.355
6301,0.244,-0.502,10.131,-0.013,0.004,-0.026,26.355
6311,0.230,-0.512,10.074,-0.012,0.006,-0.027,26.355
6321,0.220,-0.507,10.088,-0.012,0.005,-0.027,26.355
6331,0.230,-0.507,10.117,-0.012,0.005,-0.027,26.355
6341,0.234,-0.502,10.107,-0.011,0.006,-0.028,26.355
6351,0.234,-0.483,10.088,-0.012,0.007,-0.027,26.344
6361,0.230,-0.455,10.083,-0.012,0.007,-0.026,26.344
6371,0.220,-0.459,10.083,-0.012,0.006,-0.027,26.348
6381,0.234,-0.464,10.040,-0.011,0.006,-0.026,26.348
6391,0.263,-0.464,10.074,-0.011,0.006,-0.027,26.344
6401,0.254,-0.488,10.107,-0.012,0.006,-0.026,26.344
6411,0.234,-0.488,10.093,-0.012,0.006,-0.027,26.352
6421,0.225,-0.493,10.098,-0.012,0.007,-0.026,26.352
6431,0.244,-0.498,10.079,-0.012,0.007,-0.027,26.352
6441,0.211,-0.526,10.074,-0.012,0.007,-0.027,26.352
6451,0.234,-0.507,10.117,-0.013,0.007,-0.026,26.336
6461,0.196,-0.531,10.112,-0.012,0.007,-0.026,26.336
6471,0.191,-0.531,10.088,-0.012,0.007,-0.026,26.359
6481,0.211,-0.512,10.102,-0.012,0.007,-0.026,26.359
6491,0.220,-0.493,10.069,-0.012,0.007,-0.027,26.344
6501,0.263,-0.483,10.002,-0.012,0.007,-0.027,26.344
6511,0.301,-0.493,10.107,-0.013,0.006,-0.027,26.387
6521,0.278,-0.507,10.064,-0.012,0.006,-0.027,26.387
6531,0.278,-0.493,10.112,-0.013,0.005,-0.027,26.375
6541,0.254,-0.483,10.064,-0.013,0.006,-0.027,26.375
6551,0.230,-0.483,10.079,-0.013,0.006,-0.027,26.332
6561,0.191,-0.502,10.059,-0.012,0.006,-0.027,26.332
6571,0.201,-0.483,10.098,-0.013,0.005,-0.027,26.375
6581,0.215,-0.502,10.117,-0.012,0.005,-0.026,26.375
6591,0.182,-0.493,10.093,-0.012,0.006,-0.027,26.375
6601,0.230,-0.498,10.093,-0.012,0.005,-0.027,26.375
6611,0.234,-0.512,10.059,-0.011,0.006,-0.026,26.363
6621,0.220,-0.512,10.079,-0.012,0.006,-0.026,26.363
6631,0.249,-0.507,10.088,-0.013,0.005,-0.027,26.332
6641,0.254,-0.483,10.064,-0.012,0.006,-0.027,26.332
6651,0.258,-0.498,10.122,-0.012,0.005,-0.027,26.367
6661,0.215,-0.526,10.069,-0.013,0.005,-0.027,26.367
6671,0.220,-0.507,10.064,-0.012,0.005,-0.027,26.352
6681,0.239,-0.493,10.064,-0.012,0.005,-0.027,26.352
6691,0.244,-0.474,10.079,-0.012,0.005,-0.026,26.320
6701,0.258,-0.474,10.131,-0.012,0.005,-0.026,26.320
6711,0.225,-0.483,10.102,-0.012,0.005,-0.026,26.402
6721,0.225,-0.474,10.093,-0.012,0.005,-0.026,26.402
6731,0.206,-0.488,10.079,-0.012,0.006,-0.026,26.359
6741,0.196,-0.502,10.117,-0.012,0.006,-0.027,26.359
6751,0.211,-0.498,10.098,-0.012,0.006,-0.027,26.344
6761,0.211,-0.507,10.083,-0.012,0.006,-0.027,26.344
6771,0.249,-0.507,10.059,-0.012,0.006,-0.027,26.340
6781,0.268,-0.522,10.098,-0.012,0.005,-0.027,26.340
6791,0.254,-0.512,10.069,-0.012,0.006,-0.027,26.305
6801,0.258,-0.502,10.102,-0.012,0.005,-0.027,26.305
6811,0.249,-0.517,10.126,-0.012,0.006,-0.026,26.344
6821,0.225,-0.479,10.045,-0.012,0.006,-0.026,26.344
6831,0.230,-0.483,10.069,-0.011,0.006,-0.026,26.375
6841,0.225,-0.459,10.074,-0.012,0.005,-0.027,26.375
6851,0.215,-0.464,10.136,-0.012,0.005,-0.027,26.344
6861,0.225,-0.479,10.102,-0.012,0.005,-0.027,26.344
6871,0.230,-0.469,10.088,-0.012,0.005,-0.027,26.355
6881,0.225,-0.479,10.083,-0.012,0.006,-0.027,26.355
6891,0.225,-0.488,10.064,-0.013,0.006,-0.027,26.344
6901,0.239,-0.512,10.064,-0.012,0.006,-0.027,26.344
6911,0.220,-0.512,10.079,-0.011,0.005,-0.027,26.383
6921,0.254,-0.507,10.093,-0.012,0.005,-0.027,26.383
6931,0.239,-0.512,10.079,-0.012,0.005,-0.026,26.336
6941,0.215,-0.526,10.107,-0.011,0.005,-0.027,26.336
6951,0.230,-0.517,10.074,-0.012,0.006,-0.027,26.367
6961,0.230,-0.526,10.088,-0.012,0.005,-0.027,26.367
6971,0.206,-0.498,10.088,-0.012,0.005,-0.027,26.363
6981,0.225,-0.488,10.069,-0.012,0.005,-0.027,26.363
6991,0.239,-0.488,10.074,-0.012,0.005,-0.027,26.367
7001,0.225,-0.488,10.126,-0.012,0.005,-0.026,26.367
7011,0.220,-0.474,10.107,-0.013,0.007,-0.026,26.391
7021,0.230,-0.459,10.074,-0.012,0.007,-0.027,26.391
7031,0.225,-0.474,10.141,-0.012,0.006,-0.027,26.367
7041,0.211,-0.469,10.098,-0.012,0.007,-0.027,26.367
7051,0.215,-0.469,9.964,-0.012,0.007,-0.026,26.363
7061,0.225,-0.479,10.007,-0.012,0.006,-0.027,26.363
7071,0.263,-0.488,10.069,-0.012,0.004,-0.027,26.355
7081,0.301,-0.541,10.174,-0.013,0.002,-0.028,26.355
7091,0.273,-0.531,10.198,-0.013,0.005,-0.027,26.418
7101,0.225,-0.541,10.083,-0.012,0.007,-0.027,26.418
7111,0.201,-0.517,10.002,-0.012,0.009,-0.027,26.344
7121,0.163,-0.522,10.059,-0.012,0.006,-0.027,26.344
7131,0.153,-0.498,10.083,-0.012,0.005,-0.027,26.387
7141,0.201,-0.512,10.088,-0.011,0.005,-0.027,26.387
7151,0.215,-0.493,10.112,-0.012,0.006,-0.026,26.348
7161,0.234,-0.479,10.131,-0.012,0.004,-0.026,26.348
7171,0.244,-0.455,10.088,-0.012,0.007,-0.026,26.387
7181,0.287,-0.450,10.055,-0.012,0.006,-0.028,26.387
7191,0.297,-0.450,10.146,-0.013,0.005,-0.027,26.398
7201,0.292,-0.450,9.997,-0.012,0.006,-0.027,26.398
7211,0.273,-0.479,10.064,-0.012,0.004,-0.027,26.359
7221,0.249,-0.488,10.122,-0.012,0.002,-0.028,26.359
7231,0.220,-0.531,10.122,-0.012,0.004,-0.028,26.340
7241,0.196,-0.517,10.093,-0.012,0.006,-0.027,26.340
7251,0.167,-0.522,10.126,-0.012,0.005,-0.026,26.344
7261,0.177,-0.512,10.069,-0.013,0.006,-0.026,26.344
7281,0.234,-0.502,10.069,-0.012,0.007,-0.026,26.348
7291,0.254,-0.507,10.059,-0.012,0.006,-0.027,26.348
7301,0.292,-0.488,10.098,-0.012,0.006,-0.027,26.359
7311,0.273,-0.507,10.093,-0.012,0.005,-0.028,26.359
7321,0.263,-0.507,10.102,-0.012,0.006,-0.027,26.371
7331,0.258,-0.498,10.040,-0.012,0.007,-0.028,26.371
7341,0.234,-0.502,10.079,-0.012,0.006,-0.027,26.395
7351,0.220,-0.507,10.112,-0.012,0.005,-0.027,26.395
7361,0.220,-0.474,10.016,-0.012,0.006,-0.026,26.336
7371,0.234,-0.498,10.136,-0.012,0.006,-0.026,26.336
7381,0.230,-0.483,10.107,-0.012,0.006,-0.026,26.352
7391,0.234,-0.498,10.117,-0.012,0.006,-0.026,26.352
7401,0.215,-0.474,10.083,-0.012,0.007,-0.027,26.371
7411,0.225,-0.493,10.040,-0.010,0.006,-0.027,26.371
7421,0.249,-0.474,10.064,-0.012,0.005,-0.026,26.336
7431,0.254,-0.493,10.007,-0.012,0.005,-0.027,26.336
7441,0.278,-0.498,10.193,-0.013,0.004,-0.028,26.379
7451,0.254,-0.517,10.079,-0.012,0.005,-0.027,26.379
7461,0.225,-0.512,10.088,-0.012,0.006,-0.027,26.367
7471,0.215,-0.522,10.083,-0.012,0.006,-0.027,26.367
7481,0.182,-0.526,10.059,-0.012,0.006,-0.027,26.402
7491,0.215,-0.517,10.098,-0.013,0.005,-0.027,26.402
7501,0.230,-0.507,10.112,-0.012,0.004,-0.026,26.387
7511,0.239,-0.502,10.122,-0.012,0.007,-0.027,26.387
7521,0.234,-0.455,10.098,-0.013,0.007,-0.027,26.352
7531,0.239,-0.450,10.088,-0.013,0.006,-0.027,26.352
7541,0.249,-0.455,10.050,-0.012,0.005,-0.027,26.406
7551,0.244,-0.459,10.069,-0.012,0.005,-0.027,26.406
7561,0.239,-0.459,10.112,-0.012,0.005,-0.027,26.348
7571,0.239,-0.464,10.064,-0.012,0.006,-0.027,26.348
7581,0.244,-0.474,10.064,-0.012,0.006,-0.027,26.348
7591,0.249,-0.498,10.126,-0.012,0.004,-0.027,26.348
7601,0.234,-0.507,10.126,-0.012,0.005,-0.026,26.340
7611,0.225,-0.531,10.083,-0.012,0.006,-0.026,26.340
7621,0.215,-0.536,10.079,-0.011,0.006,-0.026,26.324
7631,0.230,-0.512,10.059,-0.012,0.005,-0.026,26.324
7641,0.215,-0.512,10.059,-0.012,0.005,-0.026,26.332
7651,0.254,-0.507,10.083,-0.012,0.005,-0.027,26.332
7661,0.234,-0.507,10.107,-0.012,0.005,-0.027,26.344
7671,0.249,-0.507,10.069,-0.013,0.006,-0.027,26.344
7681,0.230,-0.488,10.098,-0.012,0.006,-0.028,26.348
7691,0.249,-0.464,10.126,-0.012,0.005,-0.027,26.348
7701,0.230,-0.479,10.088,-0.013,0.006,-0.027,26.363
7711,0.225,-0.459,10.064,-0.012,0.006,-0.026,26.363
7721,0.225,-0.483,10.088,-0.012,0.006,-0.026,26.383
7731,0.234,-0.455,10.088,-0.012,0.005,-0.027,26.383
7741,0.249,-0.464,10.093,-0.012,0.006,-0.027,26.332
7751,0.254,-0.498,10.107,-0.012,0.005,-0.027,26.332
7761,0.249,-0.512,10.107,-0.012,0.006,-0.027,26.336
7771,0.234,-0.502,10.088,-0.012,0.006,-0.027,26.336
7781,0.230,-0.512,10.112,-0.012,0.006,-0.027,26.340
7791,0.206,-0.517,10.098,-0.012,0.006,-0.028,26.340
7801,0.225,-0.517,10.012,-0.012,0.006,-0.027,26.348
7811,0.249,-0.531,10.112,-0.012,0.005,-0.026,26.348
7821,0.249,-0.517,10.074,-0.013,0.005,-0.026,26.348
7831,0.263,-0.498,10.102,-0.013,0.005,-0.026,26.348
7841,0.244,-0.507,10.074,-0.012,0.006,-0.027,26.391
7851,0.249,-0.493,10.107,-0.012,0.006,-0.027,26.391
7861,0.254,-0.455,10.074,-0.012,0.006,-0.027,26.422
7871,0.249,-0.464,10.098,-0.011,0.006,-0.028,26.422
7881,0.239,-0.474,10.088,-0.011,0.006,-0.027,26.363
7891,0.225,-0.450,10.074,-0.011,0.007,-0.027,26.363
7901,0.234,-0.469,10.026,-0.012,0.007,-0.027,26.383
7911,0.234,-0.479,10.098,-0.012,0.005,-0.027,26.383
7921,0.234,-0.493,10.122,-0.012,0.005,-0.027,26.348
7931,0.225,-0.498,10.069,-0.012,0.006,-0.027,26.348
7941,0.249,-0.512,10.079,-0.011,0.006,-0.027,26.383
7951,0.230,-0.507,10.074,-0.012,0.006,-0.027,26.383
7961,0.239,-0.531,10.069,-0.011,0.006,-0.027,26.340
7971,0.254,-0.531,10.098,-0.013,0.005,-0.027,26.340
7981,0.239,-0.522,10.088,-0.012,0.005,-0.027,26.375
7991,0.230,-0.522,10.093,-0.012,0.006,-0.026,26.375
8001,0.225,-0.493,10.107,-0.012,0.006,-0.027,26.348
8011,0.215,-0.502,10.079,-0.012,0.006,-0.027,26.348
8021,0.211,-0.502,10.064,-0.011,0.006,-0.026,26.391
8031,0.220,-0.469,10.083,-0.011,0.006,-0.027,26.391
8041,0.268,-0.459,10.088,-0.012,0.006,-0.027,26.371
8051,0.258,-0.469,10.088,-0.012,0.006,-0.027,26.371
8061,0.273,-0.479,10.107,-0.012,0.005,-0.027,26.320
8071,0.268,-0.493,10.088,-0.013,0.005,-0.027,26.320
8081,0.249,-0.493,10.050,-0.012,0.005,-0.027,26.375
8091,0.239,-0.507,10.117,-0.013,0.004,-0.027,26.375
8101,0.211,-0.526,10.069,-0.013,0.005,-0.026,26.395
8111,0.234,-0.498,10.141,-0.012,0.005,-0.027,26.395
8121,0.206,-0.488,10.098,-0.012,0.005,-0.026,26.320
8131,0.206,-0.493,10.093,-0.012,0.006,-0.026,26.320
8141,0.191,-0.474,10.102,-0.012,0.006,-0.026,26.352
8151,0.211,-0.464,10.069,-0.012,0.006,-0.026,26.352
8161,0.239,-0.479,10.069,-0.011,0.005,-0.027,26.332
8171,0.263,-0.502,10.093,-0.012,0.006,-0.027,26.332
8181,0.263,-0.507,10.083,-0.012,0.006,-0.026,26.395
8191,0.268,-0.522,10.098,-0.012,0.006,-0.026,26.395
8201,0.268,-0.517,10.069,-0.012,0.006,-0.027,26.371
8211,0.215,-0.498,10.088,-0.012,0.005,-0.027,26.371
8221,0.215,-0.522,10.055,-0.012,0.006,-0.027,26.324
8231,0.234,-0.493,10.107,-0.011,0.005,-0.026,26.324
8241,0.225,-0.507,10.083,-0.012,0.006,-0.026,26.359
8251,0.215,-0.455,10.064,-0.011,0.007,-0.026,26.359
8261,0.254,-0.464,10.079,-0.012,0.005,-0.027,26.363
8271,0.249,-0.464,10.098,-0.013,0.006,-0.027,26.363
8281,0.244,-0.450,10.083,-0.012,0.006,-0.027,26.355
8291,0.225,-0.455,10.088,-0.012,0.005,-0.028,26.355
8301,0.234,-0.469,10.122,-0.012,0.005,-0.027,26.332
8311,0.225,-0.502,10.102,-0.012,0.005,-0.026,26.332
8321,0.211,-0.498,10.093,-0.011,0.006,-0.027,26.359
8331,0.225,-0.522,10.102,-0.013,0.006,-0.026,26.359
8341,0.201,-0.526,10.050,-0.012,0.007,-0.026,26.328
8351,0.230,-0.531,10.079,-0.011,0.006,-0.026,26.328
8361,0.230,-0.541,10.055,-0.012,0.006,-0.026,26.355
8371,0.230,-0.541,10.098,-0.013,0.005,-0.026,26.355
8381,0.239,-0.517,10.069,-0.012,0.005,-0.026,26.395
8391,0.263,-0.517,10.102,-0.012,0.005,-0.026,26.395
8401,0.263,-0.488,10.098,-0.012,0.005,-0.026,26.320
8411,0.220,-0.445,10.079,-0.012,0.006,-0.026,26.320
8421,0.230,-0.435,10.102,-0.012,0.004,-0.027,26.363
8431,0.254,-0.445,10.079,-0.012,0.004,-0.027,26.363
8441,0.220,-0.455,10.074,-0.012,0.005,-0.026,26.375
8451,0.225,-0.464,10.160,-0.012,0.005,-0.027,26.375
8461,0.201,-0.469,10.002,-0.013,0.006,-0.026,26.348
8471,0.211,-0.507,10.169,-0.013,0.005,-0.026,26.348
8481,0.230,-0.526,10.107,-0.012,0.006,-0.026,26.332
8491,0.215,-0.507,10.064,-0.012,0.006,-0.026,26.332
8501,0.230,-0.526,10.093,-0.012,0.006,-0.027,26.359
8511,0.239,-0.522,10.059,-0.012,0.006,-0.026,26.359
8521,0.225,-0.522,10.107,-0.013,0.005,-0.026,26.391
8531,0.244,-0.512,10.069,-0.012,0.005,-0.027,26.391
8541,0.239,-0.507,10.083,-0.012,0.005,-0.028,26.391
8551,0.254,-0.507,10.035,-0.012,0.006,-0.027,26.391
8561,0.254,-0.474,10.169,-0.012,0.005,-0.026,26.344
8571,0.230,-0.479,10.069,-0.012,0.005,-0.027,26.344
8581,0.254,-0.455,10.102,-0.011,0.005,-0.027,26.379
8591,0.239,-0.450,10.059,-0.012,0.006,-0.027,26.379
8601,0.220,-0.483,10.102,-0.012,0.005,-0.027,26.379
8611,0.225,-0.474,10.112,-0.012,0.006,-0.027,26.379
8621,0.206,-0.493,10.131,-0.013,0.006,-0.027,26.406
8631,0.220,-0.488,10.088,-0.012,0.007,-0.026,26.406
8641,0.239,-0.488,9.992,-0.011,0.007,-0.027,26.398
8651,0.268,-0.526,10.112,-0.012,0.005,-0.026,26.398
8661,0.249,-0.536,10.031,-0.012,0.005,-0.027,26.359
8671,0.239,-0.546,10.093,-0.013,0.004,-0.027,26.359
8691,0.249,-0.507,10.083,-0.011,0.006,-0.027,26.328
8701,0.211,-0.474,10.074,-0.012,0.006,-0.026,26.328
8711,0.230,-0.474,10.098,-0.011,0.006,-0.027,26.359
8721,0.215,-0.479,10.064,-0.011,0.006,-0.027,26.359
8731,0.220,-0.474,10.131,-0.012,0.005,-0.027,26.379
8741,0.244,-0.479,10.079,-0.013,0.006,-0.026,26.379
8751,0.230,-0.474,10.107,-0.012,0.006,-0.027,26.355
8761,0.230,-0.483,10.122,-0.012,0.006,-0.026,26.355
8771,0.220,-0.502,10.045,-0.013,0.006,-0.027,26.355
8781,0.220,-0.502,10.069,-0.011,0.005,-0.027,26.355
8791,0.239,-0.498,10.098,-0.012,0.005,-0.027,26.363
8801,0.244,-0.502,10.059,-0.012,0.005,-0.026,26.363
8811,0.258,-0.507,10.093,-0.012,0.005,-0.027,26.379
8821,0.268,-0.502,10.112,-0.012,0.005,-0.027,26.379
8831,0.244,-0.502,10.069,-0.012,0.006,-0.027,26.332
8841,0.258,-0.502,10.045,-0.012,0.006,-0.027,26.332
8851,0.230,-0.498,10.088,-0.012,0.006,-0.027,26.391
8861,0.230,-0.483,10.126,-0.012,0.006,-0.026,26.391
8871,0.201,-0.474,10.088,-0.012,0.007,-0.027,26.383
8881,0.211,-0.469,10.083,-0.012,0.007,-0.027,26.383
8891,0.215,-0.498,10.098,-0.013,0.007,-0.027,26.336
8901,0.196,-0.479,10.059,-0.013,0.007,-0.027,26.336
8911,0.206,-0.479,10.074,-0.012,0.007,-0.027,26.371
8921,0.249,-0.502,10.026,-0.012,0.007,-0.027,26.371
8931,0.249,-0.502,10.098,-0.013,0.004,-0.027,26.371
8941,0.258,-0.536,10.126,-0.012,0.005,-0.027,26.371
8951,0.273,-0.526,10.112,-0.012,0.006,-0.026,26.371
8961,0.278,-0.522,10.069,-0.011,0.007,-0.026,26.371
8971,0.263,-0.502,10.055,-0.011,0.007,-0.026,26.352
8981,0.230,-0.502,10.093,-0.012,0.007,-0.027,26.352
8991,0.215,-0.498,10.079,-0.011,0.007,-0.026,26.367
9001,0.211,-0.488,10.074,-0.011,0.006,-0.027,26.367
9011,0.206,-0.483,10.126,-0.011,0.006,-0.027,26.379
9021,0.220,-0.474,10.117,-0.011,0.006,-0.027,26.379
9031,0.220,-0.469,10.102,-0.011,0.007,-0.026,26.344
9041,0.230,-0.479,10.050,-0.011,0.009,-0.026,26.344
9051,0.244,-0.479,10.088,-0.011,0.007,-0.026,26.355
9061,0.278,-0.483,10.026,-0.011,0.007,-0.026,26.355
9071,0.278,-0.498,10.074,-0.012,0.006,-0.026,26.363
9081,0.278,-0.507,10.064,-0.012,0.005,-0.026,26.363
9091,0.254,-0.522,10.093,-0.012,0.005,-0.026,26.359
9101,0.244,-0.565,10.098,-0.012,0.006,-0.027,26.359
9111,0.220,-0.526,10.050,-0.012,0.006,-0.027,26.395
9121,0.211,-0.560,10.069,-0.012,0.006,-0.027,26.395
9131,0.225,-0.526,10.093,-0.012,0.005,-0.027,26.336
9141,0.220,-0.507,10.074,-0.012,0.005,-0.027,26.336
9151,0.220,-0.502,10.059,-0.012,0.005,-0.027,26.332
9161,0.234,-0.459,10.131,-0.012,0.005,-0.027,26.332
9171,0.234,-0.455,10.107,-0.012,0.006,-0.027,26.352
9181,0.230,-0.431,10.117,-0.012,0.006,-0.027,26.352
9191,0.230,-0.431,10.093,-0.011,0.006,-0.027,26.375
9201,0.239,-0.440,10.069,-0.012,0.007,-0.027,26.375
9211,0.258,-0.459,10.112,-0.012,0.006,-0.027,26.348
9221,0.249,-0.493,10.069,-0.012,0.007,-0.027,26.348
9231,0.220,-0.498,10.064,-0.013,0.006,-0.027,26.355
9241,0.244,-0.493,10.083,-0.012,0.006,-0.027,26.355
9251,0.254,-0.546,10.122,-0.012,0.005,-0.026,26.348
9261,0.234,-0.550,10.035,-0.012,0.009,-0.026,26.348
9271,0.273,-0.531,10.074,-0.012,0.007,-0.026,26.359
9281,0.263,-0.536,10.064,-0.012,0.006,-0.027,26.359
9291,0.263,-0.517,10.050,-0.012,0.005,-0.027,26.328
9301,0.244,-0.498,10.122,-0.013,0.005,-0.027,26.328
9311,0.220,-0.483,10.093,-0.013,0.006,-0.027,26.363
9321,0.201,-0.464,10.098,-0.012,0.006,-0.027,26.363
9331,0.163,-0.459,10.131,-0.012,0.007,-0.027,26.371
9341,0.187,-0.445,10.112,-0.013,0.006,-0.026,26.371
9351,0.220,-0.455,10.079,-0.012,0.007,-0.026,26.367
9361,0.230,-0.450,10.050,-0.011,0.006,-0.027,26.367
9371,0.268,-0.464,10.107,-0.012,0.006,-0.026,26.387
9381,0.278,-0.474,10.079,-0.012,0.006,-0.026,26.387
9391,0.306,-0.493,10.088,-0.012,0.006,-0.026,26.395
9401,0.292,-0.502,10.012,-0.012,0.006,-0.027,26.395
9411,0.258,-0.526,10.126,-0.013,0.005,-0.027,26.375
9421,0.230,-0.541,10.074,-0.012,0.005,-0.027,26.375
9431,0.172,-0.541,10.136,-0.012,0.006,-0.027,26.352
9441,0.167,-0.526,10.102,-0.012,0.007,-0.027,26.352
9451,0.167,-0.507,10.102,-0.012,0.007,-0.027,26.316
9461,0.172,-0.502,10.112,-0.012,0.007,-0.026,26.316
9471,0.206,-0.483,10.098,-0.011,0.007,-0.027,26.367
9481,0.230,-0.469,10.117,-0.012,0.009,-0.027,26.367
9491,0.258,-0.469,10.083,-0.013,0.007,-0.028,26.375
9501,0.263,-0.507,10.040,-0.012,0.009,-0.028,26.375
9511,0.316,-0.502,9.997,-0.013,0.006,-0.027,26.387
9521,0.330,-0.507,10.069,-0.012,0.004,-0.027,26.387
9531,0.330,-0.488,10.098,-0.012,0.004,-0.027,26.375
9541,0.297,-0.498,10.146,-0.012,0.004,-0.024,26.375
9551,0.254,-0.440,10.040,-0.012,0.006,-0.024,26.375
9561,0.225,-0.435,10.122,-0.012,0.005,-0.026,26.375
9571,0.182,-0.426,10.083,-0.012,0.005,-0.026,26.328
9581,0.158,-0.440,10.136,-0.012,0.005,-0.026,26.328
9591,0.134,-0.450,10.141,-0.013,0.006,-0.028,26.391
9601,0.153,-0.488,10.126,-0.013,0.006,-0.028,26.391
9611,0.167,-0.522,10.064,-0.012,0.007,-0.027,26.375
9621,0.206,-0.546,10.050,-0.012,0.007,-0.027,26.375
9631,0.268,-0.574,10.088,-0.011,0.006,-0.027,26.340
9641,0.287,-0.565,10.117,-0.012,0.006,-0.027,26.340
9651,0.301,-0.541,10.050,-0.012,0.006,-0.026,26.383
9661,0.321,-0.517,10.031,-0.012,0.006,-0.026,26.383
9671,0.321,-0.502,10.055,-0.012,0.006,-0.026,26.375
9681,0.301,-0.455,10.045,-0.012,0.005,-0.027,26.375
9691,0.292,-0.455,10.074,-0.012,0.005,-0.027,26.371
9701,0.220,-0.455,10.112,-0.012,0.005,-0.027,26.371
9711,0.148,-0.464,10.079,-0.013,0.006,-0.028,26.359
9721,0.153,-0.479,10.141,-0.013,0.005,-0.028,26.359
9731,0.163,-0.474,10.102,-0.012,0.006,-0.028,26.359
9741,0.172,-0.502,10.083,-0.012,0.006,-0.027,26.359
9751,0.187,-0.522,10.112,-0.012,0.005,-0.026,26.367
9761,0.230,-0.512,10.107,-0.012,0.006,-0.026,26.367
9771,0.244,-0.512,10.079,-0.012,0.007,-0.026,26.367
9781,0.278,-0.493,10.045,-0.012,0.007,-0.026,26.367
